example_id,sentence,is_subtree,dataset,prediction
3984,"Needless to say, we won't 2 years to go again.",0,bakeoff,neutral
3985,The pricing was reasonable when compared to the quality of the food and service.,0,bakeoff,positive
3986,"Great for food lovers with good variety, excellent sauces, very nice presentations.",0,bakeoff,positive
3987,"Couldn't decide what to eat... breakfast, lunch, dinner or dessert.",0,bakeoff,negative
3988,Side dishers (ala carte) menu way over priced for the portions.,0,bakeoff,positive
3989,The only item I did not care for was the tamale.,0,bakeoff,negative
3990,"We remember Janos when he first started out many, many years ago in the old house.",0,bakeoff,neutral
3991,Wonderful service!,0,bakeoff,positive
3992,The stuffed mushrooms were stupendous.,0,bakeoff,positive
3993,Food was scrumptuous.,0,bakeoff,positive
3994,"However, the noise level can get so high it's hard to hear the person right across from the table from you.",0,bakeoff,negative
3995,But do not expect an American style place where they get you you and get you out.,0,bakeoff,neutral
3996,The Famous Friday Pork Chop Lunch has no competition.,0,bakeoff,positive
3997,"Mea culpa, mea culpa, mea máxima culpa!!",0,bakeoff,neutral
3998,"I am a Washington resident and self-proclaimed foodie, appreciative of all varieties of experiences.",0,bakeoff,positive
3999,The noise was too loud and we asked for a table in the back.,0,bakeoff,negative
4000,Most holiday menus are pricey and very disappointing.,0,bakeoff,negative
4001,We went for lunch.,0,bakeoff,neutral
4002,So you made a killing and we had fun for a much lower price--w/o those deals we'd not be tempted to come.,0,bakeoff,positive
4003,"We tried to order the cheddar potatoes, but they ran out.",0,bakeoff,neutral
4004,We were seated next to the large windows and a lot of people were wearing sunglasses because the sun was in our eyes.,0,bakeoff,neutral
4005,"She walked into the other room then came back to us (in less than a minute) and asked""party of 2?""",0,bakeoff,neutral
4006,The views were uncomparable on the patio.,0,bakeoff,neutral
4007,So hopefully you go we they are on.,0,bakeoff,positive
4008,I told the restaurant hostess that I had little time to dine because I was going to pick up my wife in 30 min from a work-related event.,0,bakeoff,neutral
4009,This was my first visit and I thought it would be stuffy considering it's location.,0,bakeoff,neutral
4010,"However, I was disappointed with the dessert.",0,bakeoff,neutral
4011,"The only thing that needed upgrading were the desserts, they were petite size and appeared not to be home made.",0,bakeoff,negative
4012,Very little food charged for every side dish.,0,bakeoff,negative
4013,Must get the too - so much flavor.,0,bakeoff,negative
4014,Don't chnage a thing.,0,bakeoff,negative
4015,Both meals were priced at about $25.,0,bakeoff,neutral
4016,Nostalgic Hollywood feel.,0,bakeoff,positive
4017,Our family was here from England and other times we have been out downtown with them it has taken over an hour to be seated when we had reservations at other restaurants.,0,bakeoff,neutral
4018,Only negative -- the piped-in music was too loud.,0,bakeoff,negative
4019,My wife had the slow cooked salmon and I had the lobster with snap peas.,0,bakeoff,neutral
4020,I wanted more bread.,0,bakeoff,neutral
4021,But next time for sure...,0,bakeoff,neutral
4022,You don't pay a separate charge since you areca restaurant guest.,0,bakeoff,neutral
4023,It was pouring rain and they had umbrellas to escort people.,0,bakeoff,neutral
4024,We had a table booked for 9pm.,0,bakeoff,neutral
4025,"With 4 kids, we've had our share of dining disasters!",0,bakeoff,positive
4026,Went there with 4 ppl.,0,bakeoff,positive
4027,It was valentines eve and my wife and I were out for a romantic dinner.,0,bakeoff,neutral
4028,"The host offered to seat us in the large room shared with the bar, but it was a bit noisy.",0,bakeoff,negative
4029,So were we.,0,bakeoff,neutral
4030,We ordered the Russian menu and wanted to know all of the courses we were going to order.,0,bakeoff,neutral
4031,Due to the inconvenience the host offered us each a drink for the wait.,0,bakeoff,negative
4032,This was my first time on the top level of the restaurant and found it to be a different experience than the main level.,0,bakeoff,neutral
4033,"I love my children too, but in the interest of others they do not join us at L'Antibes.",0,bakeoff,neutral
4034,"We waited some time for our starters which was OK, we like a relaxed meal.",0,bakeoff,positive
4035,The food was terrific American food.,0,bakeoff,positive
4036,We each ordered our meat medium.,0,bakeoff,neutral
4037,This was the best resturant I have been to in a long time.,0,bakeoff,positive
4038,"Also, the service could not have been better.",0,bakeoff,negative
4039,My husband and I were wedged in between two other couples... it felt like everything we were saying was being listened to by our neighbors and us the same.,0,bakeoff,neutral
4040,"Instead of reheating it they brought a new steak, extra side dishes to eat while I waited & took the steak off our bill which was TOTALLY UNNECESSARY.",0,bakeoff,negative
4041,The dessert selection was different.,0,bakeoff,positive
4042,Unfortunately it was a tad cloudy.,0,bakeoff,negative
4043,I am just sorry it isn't in my neighborhood!,0,bakeoff,neutral
4044,"I had heard about 1111 Mississippi, but really did not know much about it.",0,bakeoff,neutral
4045,The service was also great.,0,bakeoff,positive
4046,Doubt very much we`ll be back...,0,bakeoff,negative
4047,Only pitfall this time was that food was rather slow in coming.,0,bakeoff,negative
4048,We reserved via Open Table about 10 days prior and had two calls from Pier 45 to confirm everything was OK.,0,bakeoff,neutral
4049,We had a wonderful waitress Giana; attentive and professional who quickly took it back to the kitchen before we could ask.,0,bakeoff,positive
4050,We made reservations several weeks in advance as we had attened Detroit Restaurant Week before and knew it was a fun experience.,0,bakeoff,positive
4051,Seemed like this wine dinner was smaller than the usual wine dinners I go to.,0,bakeoff,negative
4052,I learned that the restaurant week menu is not always the best that any restaurant has.,0,bakeoff,negative
4053,The only disappointment was the chicken picatta.,0,bakeoff,neutral
4054,"My husband and I shared 2 appetizers, one entree and finished with one salad (actually we couldn't finish the salad - full tummies!)",0,bakeoff,neutral
4055,I moved to Chicago 3 years ago from NYC and have enjoyed some wonderful meals in Chicago.,0,bakeoff,neutral
4056,I was very especially excited to bring a dear friend from New York to experience a restaurant with a great view of Washington and of course the thought of excellent food and service to go along with it.,0,bakeoff,positive
4057,Mothers Day brunch was out of this world.,0,bakeoff,neutral
4058,My husband didn't like 'just watching our food cook while he was hungry.',0,bakeoff,neutral
4059,He prawns were good.,0,bakeoff,positive
4060,Stunning food our first two visits.,0,bakeoff,positive
4061,Finished it off with the carrot cake (about the size of a bowling ball.,0,bakeoff,negative
4062,Keen's has dark wood panelling with clay pipes and pictures displayed everywhere.,0,bakeoff,positive
4063,We ordered a pre-dinner drink to be followed by appetizers and then dinner with a bottle of wine.,0,bakeoff,neutral
4064,We started with the mixed sea food appitizer.,0,bakeoff,neutral
4065,"A great romantic view of the Detroit River, Windsor skyline and the bridge.",0,bakeoff,positive
4066,The only problem we had all evening was the entrees came before the appetizers.,0,bakeoff,negative
4067,I have been a fan of Bob's Grapevine for a long time.,0,bakeoff,positive
4068,I spoke the owner earlier this week to let him know I am bringing a bottle of wine and wanted to know the corkage fee.,0,bakeoff,neutral
4069,My only complaint is that the noise level was excessive.,0,bakeoff,negative
4070,"After speaking with us a few minutes, the ""wine expert"" recommended a bottle.",0,bakeoff,neutral
4071,It was a very small crowd for a Thursday night.,0,bakeoff,neutral
4072,They brought the food one plate at a time.,0,bakeoff,neutral
4073,We had a couple of drinks and waited for the dinner menu to be available.,0,bakeoff,neutral
4074,We were there for about 2 hours.,0,bakeoff,neutral
4075,Tapas was pretty good.,0,bakeoff,positive
4076,The area near the bar is quite dark -- so if you want a little natural light ask for one of the other rooms.,0,bakeoff,neutral
4077,The server and manager were apologetic.,0,bakeoff,neutral
4078,"Having never been before, we did not know what to expect.",0,bakeoff,neutral
4079,"Not the first time I have ever been to Spenger's, and most definately, not the last.",0,bakeoff,positive
4080,"On a recent visit for dinner, my husband and I were hungry but not starving.",0,bakeoff,neutral
4081,We arrived at 5:54pm.,0,bakeoff,neutral
4082,"Even though the bar overflows into the restaurant area at about 11pm, the waiters continued to bring drinks to our table until we left.",0,bakeoff,negative
4083,Not a tough or stringy square inch among them.,0,bakeoff,negative
4084,Red Lobster should be scared!,0,bakeoff,neutral
4085,"The regular full time service staff must have been on vacation, because this was the worst part of the dining experience.",0,bakeoff,negative
4086,Hands down!,0,bakeoff,negative
4087,One disappointment was the desserts-wished they were Asian!,0,bakeoff,negative
4088,Great deserts.,0,bakeoff,neutral
4089,"Everything on the desert menu looked delicious, but I settled for the chocolate souffle.",0,bakeoff,neutral
4090,When we arrived in the parking lot there was only valet parking available so we parked in a valet spot and talked to the manager.,0,bakeoff,neutral
4091,"He didn't bring the pepper mill, and he didn't offer us refills on our coffee.",0,bakeoff,negative
4092,"If they wanted to draw people in because of the special price, they did.",0,bakeoff,positive
4093,The ambiance was what you would expect from a 4 star resturant.,0,bakeoff,positive
4094,My only complaint was that the Ships Tavern could not find our reservation.,0,bakeoff,negative
4095,"I wasnt even in worry when I recieved my check for $236.00, not including the $45 tip.",0,bakeoff,neutral
4096,When entering the restaurant I was very unsure what to expect.,0,bakeoff,neutral
4097,"This week, with my husand, the music was blaring loudly and we couldn't hear each other.",0,bakeoff,negative
